filename;class_id;rel_x;rel_y;width;height
108.jpg;0;0.46954023838043213;0.9141161441802979;0.022676849737763405;0.04618258774280548
108.jpg;0;0.31263014674186707;0.9001985192298889;0.043954215943813324;0.1474486142396927
3 (17).jpg;3;0.6889880895614624;0.3465326428413391;0.022873789072036743;0.02317417412996292
47.jpg;0;0.34337615966796875;0.8419815301895142;0.04016571119427681;0.0994381383061409
47.jpg;0;0.33198675513267517;0.8409373760223389;0.06492004543542862;0.10091733187437057
6.jpg;3;0.5892864465713501;0.908951997756958;0.016152191907167435;0.016771329566836357
58.jpg;3;0.3306885063648224;0.694176197052002;0.03617464751005173;0.12312056869268417
1 (8).jpg;3;0.38763925433158875;0.6823222041130066;0.022704467177391052;0.018258513882756233
3 (32).jpg;1;0.40097060799598694;0.3786608874797821;0.0499320849776268;0.09711628407239914
109.jpg;0;0.3949243128299713;0.9123559594154358;0.025314586237072945;0.05031692981719971
109.jpg;0;0.46987462043762207;0.9147587418556213;0.022824924439191818;0.04192391782999039
109.jpg;0;0.3123837113380432;0.8922272324562073;0.04500961676239967;0.15457752346992493
17.jpg;3;0.434257835149765;0.009334949776530266;0.02121022716164589;0.01866989955306053
17.jpg;3;0.5261024236679077;0.0053955079056322575;0.02156168781220913;0.010791015811264515
3 (109).jpg;0;0.9616881012916565;0.5501731038093567;0.04483485594391823;0.09396412968635559
40.jpg;1;0.850980281829834;0.977496325969696;0.02804718166589737;0.04500732198357582
2 (44).jpg;2;0.45597368478775024;0.33032578229904175;0.07802408933639526;0.18272331357002258
3 (138).jpg;1;0.05980680137872696;0.9461963176727295;0.11961360275745392;0.10110071301460266
3 (138).jpg;0;0.11333206295967102;0.6380290985107422;0.02371540665626526;0.048779409378767014
3 (79).jpg;0;0.07214576750993729;0.7071016430854797;0.023127272725105286;0.06225036829710007
3 (97).jpg;0;0.455419659614563;0.4546147882938385;0.06210474669933319;0.053922612220048904
3 (134).jpg;1;0.058743666857481;0.9501628279685974;0.117487333714962;0.09298858791589737
3 (134).jpg;0;0.11234541982412338;0.6441642642021179;0.02357972413301468;0.06028466671705246
48.jpg;3;0.3497716188430786;0.7620132565498352;0.029390526935458183;0.10794903337955475
48.jpg;3;0.3133437931537628;0.7545319199562073;0.025832686573266983;0.10904936492443085
48.jpg;0;0.3289634883403778;0.7439060211181641;0.07652677595615387;0.11148907244205475
2 (27).jpg;2;0.39564457535743713;0.054867055267095566;0.09084194153547287;0.10973411053419113
11.jpg;1;0.5349510312080383;0.2947443127632141;0.012566376477479935;0.13086344301700592
11.jpg;0;0.4436545968055725;0.6969876885414124;0.028251204639673233;0.059099890291690826
14.jpg;3;0.6059578061103821;0.013038401491940022;0.019716136157512665;0.026076802983880043
14.jpg;0;0.6053280830383301;0.9225265383720398;0.0527472198009491;0.09024284780025482
2 (30).jpg;0;0.4295620620250702;0.12157077342271805;0.11288981139659882;0.2431415468454361
1 (104).jpg;3;0.5398094058036804;0.580820620059967;0.03382456302642822;0.03347931429743767
2 (23).jpg;4;0.4082569181919098;0.04790174588561058;0.06572737544775009;0.09580349177122116
2 (23).jpg;0;0.402936190366745;0.04069088399410248;0.048083215951919556;0.07634793221950531
38.jpg;0;0.3512950837612152;0.8195409774780273;0.06750062853097916;0.0886128693819046
3 (18).jpg;3;0.7078083157539368;0.33922848105430603;0.021325957030057907;0.019100012257695198
3 (154).jpg;0;0.956973135471344;0.5205422043800354;0.03841882571578026;0.0942094549536705
3 (58).jpg;0;0.6992109417915344;0.2463219165802002;0.033186282962560654;0.06533430516719818
3 (58).jpg;0;0.7684264183044434;0.5656114220619202;0.03151882812380791;0.06311772763729095
3 (58).jpg;0;0.8296166062355042;0.47533029317855835;0.06316123902797699;0.13894586265087128
15.jpg;2;0.6394037008285522;0.8117573857307434;0.058651480823755264;0.072770856320858
3 (15).jpg;3;0.6539603471755981;0.5140587091445923;0.06069917604327202;0.05482575297355652
3 (76).jpg;0;0.013273114338517189;0.707645058631897;0.02190091274678707;0.06591496616601944
1 (103).jpg;3;0.596541166305542;0.555294394493103;0.03258960694074631;0.028699355199933052
3 (85).jpg;1;0.18620158731937408;0.4818919003009796;0.07518565654754639;0.12343756854534149
3 (159).jpg;3;0.6625687479972839;0.6364055871963501;0.0281215887516737;0.05585827678442001
3 (159).jpg;0;0.6625372171401978;0.631620466709137;0.026027822867035866;0.06149023771286011
3 (157).jpg;0;0.8578885793685913;0.35897254943847656;0.016723129898309708;0.06083449348807335
3 (82).jpg;0;0.17067372798919678;0.6999510526657104;0.023572346195578575;0.05325093865394592
3 (31).jpg;0;0.7223551869392395;0.4641571044921875;0.042331479489803314;0.07493070513010025
3 (101).jpg;0;0.5195815563201904;0.7724279165267944;0.023344939574599266;0.05319111421704292
1 (39).jpg;1;0.3161821663379669;0.779851496219635;0.09740741550922394;0.1448909491300583
30.jpg;0;0.26960819959640503;0.8719891905784607;0.015555446036159992;0.04276337847113609
3 (137).jpg;1;0.06018378213047981;0.9462746381759644;0.12036756426095963;0.10127308964729309
3 (137).jpg;0;0.11296473443508148;0.6430047750473022;0.022252658382058144;0.05639610067009926
2 (57).jpg;1;0.42081400752067566;0.031989242881536484;0.026900921016931534;0.06397848576307297
3 (26).jpg;3;0.966172456741333;0.2582698166370392;0.021935446187853813;0.01980140618979931
73.jpg;1;0.3397294878959656;0.9148281216621399;0.03215135261416435;0.08287647366523743
73.jpg;1;0.20562924444675446;0.9372844099998474;0.034015849232673645;0.10712924599647522
73.jpg;0;0.20617222785949707;0.9378414154052734;0.03252430260181427;0.07941509783267975
2 (22).jpg;0;0.3965555727481842;0.0674416646361351;0.06133345887064934;0.12874194979667664
26.jpg;0;0.7766074538230896;0.024151401594281197;0.03094228357076645;0.04830280318856239
3 (48).jpg;3;0.25231197476387024;0.7460350394248962;0.025702495127916336;0.08495301753282547
2 (40).jpg;4;0.4475207030773163;0.09354216605424881;0.09211482852697372;0.18708433210849762
1 (96).jpg;3;0.9127584099769592;0.5805830955505371;0.037619393318891525;0.03139575570821762
80.jpg;1;0.14551624655723572;0.16468428075313568;0.037740644067525864;0.15190058946609497
80.jpg;1;0.14700229465961456;0.17151214182376862;0.04256401211023331;0.11192934960126877
89.jpg;0;0.48234987258911133;0.7636312246322632;0.020131047815084457;0.14924520254135132
3 (77).jpg;2;0.5068728923797607;0.9495522975921631;0.22323928773403168;0.09901140630245209
3 (77).jpg;0;0.03285582363605499;0.6961420774459839;0.02320246957242489;0.06313148140907288
3 (35).jpg;1;0.5963584184646606;0.5137008428573608;0.06466297060251236;0.10353356599807739
1 (13).jpg;3;0.2558451294898987;0.7308317422866821;0.022028671577572823;0.01700371690094471
3 (162).jpg;0;0.6277674436569214;0.6153943538665771;0.022437546402215958;0.0644570142030716
75.jpg;1;0.4958663284778595;0.23056040704250336;0.012607130222022533;0.1514856368303299
75.jpg;1;0.18698754906654358;0.7458274364471436;0.040463417768478394;0.14355988800525665
75.jpg;1;0.4954273998737335;0.24855978786945343;0.014109039679169655;0.19647341966629028
75.jpg;0;0.18860496580600739;0.7548587918281555;0.03684759512543678;0.0856781005859375
106.jpg;1;0.4772074520587921;0.4089356064796448;0.011699804104864597;0.15242546796798706
106.jpg;1;0.47837430238723755;0.409142404794693;0.010641543194651604;0.11963076889514923
106.jpg;0;0.31336915493011475;0.9293634295463562;0.043503765016794205;0.1242605671286583
106.jpg;0;0.4718889594078064;0.9421027302742004;0.024818675592541695;0.0455186627805233
1 (44).jpg;3;0.09367847442626953;0.818780243396759;0.02338118851184845;0.021759096533060074
93.jpg;0;0.30051401257514954;0.8063125610351562;0.057272277772426605;0.15038961172103882
22.jpg;3;0.3099338114261627;0.7100127935409546;0.036379117518663406;0.1086968332529068
22.jpg;1;0.426374614238739;0.1088237538933754;0.013853074051439762;0.12241463363170624
22.jpg;0;0.3110853433609009;0.7030627131462097;0.04077587276697159;0.09331800788640976
3 (130).jpg;0;0.05910154804587364;0.6561279296875;0.02418113313615322;0.06045155227184296
78.jpg;1;0.16155999898910522;0.4138120114803314;0.03667717054486275;0.14258140325546265
78.jpg;1;0.6469351053237915;0.9765733480453491;0.03957774117588997;0.04685329645872116
78.jpg;0;0.0065950569696724415;0.891071081161499;0.012577096000313759;0.07303398847579956
3 (25).jpg;4;0.04157330468297005;0.5491614937782288;0.0805705338716507;0.08408748358488083
86.jpg;3;0.5806622505187988;0.08758095651865005;0.01223348081111908;0.013913415372371674
86.jpg;3;0.7471508383750916;0.8119386434555054;0.03879496455192566;0.12808668613433838
86.jpg;3;0.6573116779327393;0.8740215301513672;0.07838542014360428;0.14743313193321228
86.jpg;1;0.6826639175415039;0.13664469122886658;0.03215382993221283;0.07422512769699097
57.jpg;3;0.5744986534118652;0.30895379185676575;0.014366659335792065;0.018633468076586723
57.jpg;3;0.33602550625801086;0.7878705859184265;0.035240303725004196;0.1232195794582367
85.jpg;3;0.05450930818915367;0.009036521427333355;0.024119466543197632;0.01807304285466671
85.jpg;0;0.3286585807800293;0.7968763709068298;0.04956550896167755;0.12334062904119492
3 (49).jpg;3;0.28445279598236084;0.7284510135650635;0.029934505000710487;0.10331866145133972
3 (65).jpg;1;0.36448201537132263;0.1424681544303894;0.04621952027082443;0.07753001898527145
3 (65).jpg;0;0.016241051256656647;0.50752192735672;0.03248210251331329;0.05782046541571617
3 (65).jpg;0;0.6419182419776917;0.410647988319397;0.0376739501953125;0.1065288856625557
3 (100).jpg;0;0.6641061305999756;0.47860419750213623;0.03223469480872154;0.06900534778833389
16.jpg;1;0.436311811208725;0.13010862469673157;0.015973854809999466;0.10503881424665451
16.jpg;0;0.5257914066314697;0.1262018084526062;0.032359443604946136;0.059276409447193146
3 (153).jpg;0;0.9927631616592407;0.5189535617828369;0.014473753049969673;0.06958352029323578
2 (8).jpg;2;0.40618905425071716;0.04077472910284996;0.10480067878961563;0.08154945820569992
2 (42).jpg;0;0.4507220387458801;0.2048325389623642;0.022103112190961838;0.056449778378009796
3 (99).jpg;1;0.28176629543304443;0.45898354053497314;0.04815191775560379;0.08231085538864136
1 (32).jpg;3;0.21454359591007233;0.4910709261894226;0.02182532288134098;0.06745804846286774
1 (32).jpg;1;0.5434700846672058;0.7092592716217041;0.09608840942382812;0.14352302253246307
2 (51).jpg;2;0.43968209624290466;0.7053741812705994;0.062459155917167664;0.1335168331861496
3 (1).jpg;0;0.6182944774627686;0.6051870584487915;0.022937631234526634;0.06405511498451233
3 (22).jpg;3;0.84051513671875;0.3115062415599823;0.02068580873310566;0.020314905792474747
20.jpg;3;0.3175938129425049;0.8934777975082397;0.03796444088220596;0.11973967403173447
20.jpg;3;0.7383009791374207;0.692295491695404;0.04739532619714737;0.15064233541488647
20.jpg;1;0.3610413372516632;0.8819252252578735;0.03904876857995987;0.11642523854970932
20.jpg;1;0.3651614487171173;0.8740389347076416;0.04022553935647011;0.14704352617263794
20.jpg;0;0.3220178186893463;0.8983585834503174;0.03734448924660683;0.07406118512153625
3 (135).jpg;1;0.05814218148589134;0.9483538866043091;0.11628436297178268;0.09685461968183517
3 (135).jpg;0;0.10928402841091156;0.644981324672699;0.02240203507244587;0.053160980343818665
36.jpg;0;0.2073119878768921;0.8208374977111816;0.017602477222681046;0.040067996829748154
1 (4).jpg;3;0.38067498803138733;0.7016136646270752;0.022455215454101562;0.01829860731959343
1 (4).jpg;0;0.23813942074775696;0.40902402997016907;0.017604703083634377;0.05184511840343475
90.jpg;0;0.48243048787117004;0.6636531949043274;0.022940827533602715;0.15386351943016052
2 (37).jpg;4;0.4029439687728882;0.051342498511075974;0.07131832093000412;0.10268499702215195
3 (67).jpg;0;0.3916347026824951;0.17734892666339874;0.08655533939599991;0.3546978533267975
54.jpg;3;0.5695282220840454;0.6459125876426697;0.014863841235637665;0.016284970566630363
54.jpg;0;0.5019097924232483;0.6326638460159302;0.024681346490979195;0.15604858100414276
3 (98).jpg;0;0.45893359184265137;0.466305673122406;0.07714613527059555;0.06056953966617584
3 (37).jpg;3;0.04741266742348671;0.8013161420822144;0.02410872094333172;0.06979772448539734
3 (59).jpg;0;0.7844205498695374;0.5851374864578247;0.022080618888139725;0.057768240571022034
3 (59).jpg;0;0.8504101037979126;0.49721840023994446;0.06130319461226463;0.13663709163665771
3 (158).jpg;3;0.6778557300567627;0.6529377698898315;0.031566835939884186;0.06268865615129471
3 (158).jpg;0;0.6788246035575867;0.6542492508888245;0.028418200090527534;0.07211252301931381
3 (158).jpg;0;0.8271734714508057;0.3425520658493042;0.018104050308465958;0.062388304620981216
3 (81).jpg;1;0.3163476884365082;0.878484845161438;0.043001409620046616;0.12447002530097961
3 (81).jpg;0;0.13542671501636505;0.6949099898338318;0.02139168046414852;0.05996295437216759
3 (140).jpg;1;0.061031777411699295;0.9480615854263306;0.12206355482339859;0.09786495566368103
3 (136).jpg;0;0.6979768872261047;0.39990174770355225;0.022716522216796875;0.07181689143180847
3 (136).jpg;0;0.11182496696710587;0.6442281007766724;0.02416355162858963;0.058367419987916946
1 (14).jpg;3;0.033700477331876755;0.46818363666534424;0.017554551362991333;0.06216497719287872
1 (14).jpg;3;0.18763217329978943;0.7565191388130188;0.021186325699090958;0.018322229385375977
21.jpg;1;0.3628784120082855;0.7775673270225525;0.044507093727588654;0.1766529232263565
21.jpg;0;0.31683316826820374;0.8048865795135498;0.03661734610795975;0.08048265427350998
1 (95).jpg;3;0.9642380475997925;0.5768752694129944;0.03411843627691269;0.029981348663568497
3 (151).jpg;3;0.5134138464927673;0.35969874262809753;0.04491223022341728;0.04913722723722458
79.jpg;1;0.6513941884040833;0.8873730301856995;0.03288065642118454;0.045552343130111694
79.jpg;1;0.15302525460720062;0.29536062479019165;0.04137369990348816;0.10828851908445358
3 (78).jpg;0;0.048232875764369965;0.7085791826248169;0.024508969858288765;0.06304669380187988
68.jpg;0;0.41391369700431824;0.9766253232955933;0.023608462885022163;0.046749312430620193
3 (57).jpg;3;0.56038498878479;0.008438363671302795;0.020782867446541786;0.01687672734260559
3 (57).jpg;0;0.8087490797042847;0.4399006962776184;0.06079447269439697;0.12585748732089996
65.jpg;3;0.35081350803375244;0.8990724682807922;0.020370738580822945;0.08308015018701553
0.jpg;0;0.38553330302238464;0.9292975664138794;0.025598909705877304;0.05623428896069527
1 (101).jpg;3;0.683218777179718;0.5412106513977051;0.03570736572146416;0.030316563323140144
50.jpg;3;0.5875743627548218;0.036572057753801346;0.021537018939852715;0.028622359037399292
50.jpg;0;0.3205539882183075;0.5485735535621643;0.08141937851905823;0.09911046922206879
50.jpg;0;0.5054539442062378;0.9691269397735596;0.025990042835474014;0.05790269374847412
3 (131).jpg;0;0.08413735032081604;0.6496436595916748;0.022520732134580612;0.05634968355298042
101.jpg;0;0.3143521249294281;0.9339638948440552;0.03844235837459564;0.09977778792381287
101.jpg;0;0.4733768701553345;0.9587771892547607;0.020844396203756332;0.04185587540268898
101.jpg;0;0.3973945677280426;0.95777428150177;0.02523091807961464;0.04095255583524704
1 (35).jpg;1;0.46727535128593445;0.7242875695228577;0.09565799683332443;0.14341658353805542
77.jpg;1;0.17077688872814178;0.5321346521377563;0.03643258661031723;0.1375901699066162
77.jpg;0;0.487918496131897;0.9797446727752686;0.02290496975183487;0.040510501712560654
9.jpg;3;0.5935484766960144;0.6168452501296997;0.012901307083666325;0.01585354283452034
9.jpg;3;0.4487432837486267;0.8819208145141602;0.019114939495921135;0.08250212669372559
9.jpg;0;0.5227858424186707;0.8903769850730896;0.022003937512636185;0.03650829195976257
9.jpg;0;0.44756728410720825;0.8892205953598022;0.024788031354546547;0.06092890724539757
3 (2).jpg;0;0.8328472971916199;0.3167145550251007;0.03223901614546776;0.07172814756631851
1 (98).jpg;3;0.8104219436645508;0.5645652413368225;0.035261910408735275;0.02893800474703312
24.jpg;0;0.3007793128490448;0.47912269830703735;0.042620088905096054;0.101617231965065
24.jpg;0;0.30491331219673157;0.4855128526687622;0.04213257133960724;0.08314796537160873
3 (66).jpg;0;0.6649973392486572;0.4333077073097229;0.04149116575717926;0.11048738658428192
87.jpg;3;0.6813679337501526;0.7629678249359131;0.03198394924402237;0.13546232879161835
87.jpg;3;0.4796980917453766;0.006866611074656248;0.02374795451760292;0.013733222149312496
87.jpg;0;0.48108425736427307;0.009404415264725685;0.021772386506199837;0.01880883052945137
3 (29).jpg;0;0.6753724217414856;0.4535031318664551;0.049760423600673676;0.08401329070329666
76.jpg;1;0.495478093624115;0.09866578876972198;0.011744690127670765;0.11425283551216125
76.jpg;1;0.49427226185798645;0.10689277946949005;0.01377512700855732;0.1730078011751175
76.jpg;1;0.3915436565876007;0.13989593088626862;0.012262217700481415;0.13689295947551727
76.jpg;0;0.18082261085510254;0.651073694229126;0.03396301344037056;0.08723562210798264
13.jpg;1;0.6540225148200989;0.9887272119522095;0.020156733691692352;0.02254536934196949
13.jpg;0;0.3220728039741516;0.618703305721283;0.02515055425465107;0.058762386441230774
3 (68).jpg;3;0.46841344237327576;0.4060543179512024;0.026539208367466927;0.08332626521587372
3 (68).jpg;0;0.6994552612304688;0.4612051844596863;0.03434544801712036;0.10207206755876541
83.jpg;2;0.03624411299824715;0.25752076506614685;0.06856819242238998;0.4903072714805603
37.jpg;3;0.23750488460063934;0.8001374006271362;0.036475881934165955;0.11130393296480179
37.jpg;0;0.3406420052051544;0.9098110198974609;0.03428904339671135;0.08570036292076111
37.jpg;0;0.35473087430000305;0.9096493124961853;0.06641121208667755;0.09317784756422043
1 (19).jpg;1;0.09665557742118835;0.8114657998085022;0.10540375113487244;0.16815242171287537
1 (19).jpg;1;0.4752905070781708;0.7647992372512817;0.07977294921875;0.10189799964427948
88.jpg;0;0.48303109407424927;0.857004702091217;0.023167675361037254;0.1482677310705185
88.jpg;0;0.3895852863788605;0.17044667899608612;0.028429795056581497;0.04242353141307831
2 (63).jpg;3;0.6051017642021179;0.09472817182540894;0.025463752448558807;0.07479973137378693
1 (31).jpg;3;0.49010810256004333;0.9729630351066589;0.04149462282657623;0.04277217388153076
3 (33).jpg;3;0.7013129591941833;0.37932276725769043;0.03958612307906151;0.05400608852505684
2 (20).jpg;0;0.3782886564731598;0.10986355692148209;0.09433545172214508;0.21972711384296417
3 (88).jpg;0;0.006890865042805672;0.1280762106180191;0.013781730085611343;0.0692053958773613
103.jpg;1;0.47841736674308777;0.41771724820137024;0.010559845715761185;0.11495157331228256
103.jpg;0;0.31406792998313904;0.927122950553894;0.036867525428533554;0.10826019942760468
103.jpg;0;0.47323721647262573;0.9481882452964783;0.0229860320687294;0.04442703723907471
103.jpg;0;0.3974517285823822;0.9486936926841736;0.025128811597824097;0.047683827579021454
55.jpg;0;0.503136396408081;0.5245580673217773;0.027678173035383224;0.17331960797309875
1 (59).jpg;3;0.5584767460823059;0.6110618710517883;0.02242635376751423;0.02999896928668022
29.jpg;0;0.2765662670135498;0.9582117199897766;0.016390865668654442;0.03987715020775795
1 (94).jpg;3;0.9942306280136108;0.8587311506271362;0.011538739316165447;0.0228529404848814
3 (61).jpg;0;0.9096213579177856;0.5220219492912292;0.06709519773721695;0.1490500122308731
91.jpg;1;0.3203613758087158;0.8609059453010559;0.024353282526135445;0.14809808135032654
91.jpg;0;0.48345044255256653;0.5529109239578247;0.027327856048941612;0.17650485038757324
104.jpg;1;0.47819292545318604;0.41082027554512024;0.010192872025072575;0.10513870418071747
104.jpg;1;0.47734397649765015;0.4150465726852417;0.010908636264503002;0.13781896233558655
104.jpg;0;0.47248491644859314;0.9451591968536377;0.02336680144071579;0.04526389762759209
104.jpg;0;0.3143685758113861;0.9329801201820374;0.042409516870975494;0.11743796616792679
84.jpg;3;0.051350947469472885;0.04252079874277115;0.031171180307865143;0.0850415974855423
84.jpg;0;0.056735724210739136;0.044180888682603836;0.05069812387228012;0.08836177736520767
84.jpg;0;0.3308022916316986;0.8476819396018982;0.04762357473373413;0.11583342403173447
3 (23).jpg;3;0.868185818195343;0.30812305212020874;0.022109482437372208;0.02183602936565876
94.jpg;0;0.2967035472393036;0.7058453559875488;0.06020849943161011;0.15029093623161316
3 (30).jpg;0;0.6962398290634155;0.45857536792755127;0.044694289565086365;0.07275846600532532
12.jpg;3;0.5996575951576233;0.2733544111251831;0.014449057169258595;0.015517623163759708
12.jpg;1;0.5357649922370911;0.17053677141666412;0.01328862551599741;0.15715660154819489
12.jpg;1;0.5368425250053406;0.1711411029100418;0.011311817914247513;0.11831681430339813
12.jpg;0;0.5260142087936401;0.5935047268867493;0.029416339471936226;0.05742955952882767
